image_path,product_id,category,mask_path,wm_image_path,wm_local_mask
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER DRIVE DE CARTIER WGNM0003\附图\WGNM0003-3.webp,2,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER DRIVE DE CARTIER WGNM0003\附图\WGNM0003-4.webp,2,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-01.jpg,2,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-01.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-02.jpg,2,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-02.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-03.jpg,2,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-03.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-04.jpg,2,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-04.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-05.jpg,2,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-05.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-06.jpg,2,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-06.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-07.jpg,2,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-07.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-08.jpg,2,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER DRIVE DE CARTIER WGNM0003\详情图\WGNM0003-08.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\主图\WSPN0015.jpeg,3,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-1.jpeg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-1.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-2.jpeg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-2.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-3.jpeg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-3.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-4.jpeg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-4.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-5.jpeg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-5.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-6.jpeg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\附图\WSPN0015-6.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-01.jpg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-01.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-02.jpg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-02.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-03.jpg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-03.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-04.jpg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-04.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-05.jpg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-05.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-06.jpg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-06.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-07.jpg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-07.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-08.jpg,3,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER PANTHèRE DE CARTIER WATCH WSPN0015\详情图\WSPN0015-08.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\主图\WGRN0013.jpeg,4,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-1.jpeg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-1.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-2.jpeg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-2.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-3.jpeg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-3.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-4.jpeg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-4.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-5.jpeg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-5.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-6.jpeg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\附图\WGRN0013-6.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-01.jpg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-01.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-02.jpg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-02.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-03.jpg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-03.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-04.jpg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-04.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-05.jpg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-05.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-06.jpg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-06.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-07.jpg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-07.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-08.jpg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-08.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-09.jpg,4,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER RONDE LOUIS CARTIER WATCH WGRN0013\详情图\WGRN0013-09.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\主图\WSSA0039.jpeg,6,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-1.jpeg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-1.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-2.jpeg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-2.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-3.jpeg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-3.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-4.jpeg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-4.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-5.jpeg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-5.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-6.jpeg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\附图\WSSA0039-6.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-01.jpg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-01.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-02.jpg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-02.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-03.jpg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-03.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-04.jpg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-04.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-05.jpg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-05.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-06.jpg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-06.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.18\原件\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-07.jpg,6,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.18\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0039\详情图\WSSA0039-07.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\主图\WGBA0007.jpeg.jpg,7,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\主图\WGBA0007.jpeg.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-1.jpeg,7,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-1.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-2.jpeg,7,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-2.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-3.jpeg,7,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-3.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-4.jpeg,7,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-4.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-5.jpeg,7,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-5.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-6.jpeg,7,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-6.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-7.jpeg,7,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BAIGNOIRE WATCH WGBA0007\附图\WGBA0007-7.jpeg,cvs\new_watermark.png
